,Time,LeftDuration,RightDuration,TotalDuration,Resource,longestTimeBtwnFeeds,# of Night Feeds,# of Night Wakes,EndTime,DateOnly,DateString,Time_SameDate,EndTime_SameDate,Daydifference,Time_SameDate2,EndTime_SameDate2,AgeInWeeks
231,2017-08-12 09:45:00,,,15.0,Wet,,,,2017-08-12 10:00:00,2017-08-12,2017-08-12,2019-01-01 09:45:00,2019-01-01 10:00:00,10 days,2017-08-02 09:45:00,2017-08-02 10:00:00,1.0
232,2017-08-12 10:03:00,24.0,3.0,27.0,Nursing,,,,2017-08-12 10:30:00,2017-08-12,2017-08-12,2019-01-01 10:03:00,2019-01-01 10:30:00,10 days,2017-08-02 10:03:00,2017-08-02 10:30:00,1.0
233,2017-08-12 10:50:00,,,60.0,Sleep,,,,2017-08-12 11:50:00,2017-08-12,2017-08-12,2019-01-01 10:50:00,2019-01-01 11:50:00,10 days,2017-08-02 10:50:00,2017-08-02 11:50:00,1.0
234,2017-08-12 11:57:00,8.0,25.0,33.0,Nursing,,,,2017-08-12 12:30:00,2017-08-12,2017-08-12,2019-01-01 11:57:00,2019-01-01 12:30:00,10 days,2017-08-02 11:57:00,2017-08-02 12:30:00,1.0
235,2017-08-12 12:45:00,,,15.0,BottlePumped,,,,2017-08-12 13:00:00,2017-08-12,2017-08-12,2019-01-01 12:45:00,2019-01-01 13:00:00,10 days,2017-08-02 12:45:00,2017-08-02 13:00:00,1.0
236,2017-08-12 13:00:00,,,15.0,Wet,,,,2017-08-12 13:15:00,2017-08-12,2017-08-12,2019-01-01 13:00:00,2019-01-01 13:15:00,10 days,2017-08-02 13:00:00,2017-08-02 13:15:00,1.0
237,2017-08-12 13:25:00,,,45.0,Sleep,,,,2017-08-12 14:10:00,2017-08-12,2017-08-12,2019-01-01 13:25:00,2019-01-01 14:10:00,10 days,2017-08-02 13:25:00,2017-08-02 14:10:00,1.0
238,2017-08-12 14:15:00,,,15.0,BottleFormula,,,,2017-08-12 14:30:00,2017-08-12,2017-08-12,2019-01-01 14:15:00,2019-01-01 14:30:00,10 days,2017-08-02 14:15:00,2017-08-02 14:30:00,1.0
239,2017-08-12 14:25:00,,,108.0,Sleep,,,,2017-08-12 16:13:00,2017-08-12,2017-08-12,2019-01-01 14:25:00,2019-01-01 16:13:00,10 days,2017-08-02 14:25:00,2017-08-02 16:13:00,1.0
240,2017-08-12 16:16:00,,,15.0,Wet,,,,2017-08-12 16:31:00,2017-08-12,2017-08-12,2019-01-01 16:16:00,2019-01-01 16:31:00,10 days,2017-08-02 16:16:00,2017-08-02 16:31:00,1.0
241,2017-08-12 16:17:00,19.0,13.0,32.0,Nursing,,,,2017-08-12 16:49:00,2017-08-12,2017-08-12,2019-01-01 16:17:00,2019-01-01 16:49:00,10 days,2017-08-02 16:17:00,2017-08-02 16:49:00,1.0
242,2017-08-12 17:00:00,,,15.0,BottlePumped,,,,2017-08-12 17:15:00,2017-08-12,2017-08-12,2019-01-01 17:00:00,2019-01-01 17:15:00,10 days,2017-08-02 17:00:00,2017-08-02 17:15:00,1.0
243,2017-08-12 17:35:00,,,15.0,Mixed,,,,2017-08-12 17:50:00,2017-08-12,2017-08-12,2019-01-01 17:35:00,2019-01-01 17:50:00,10 days,2017-08-02 17:35:00,2017-08-02 17:50:00,1.0
244,2017-08-12 18:00:00,,,47.0,Sleep,,,,2017-08-12 18:47:00,2017-08-12,2017-08-12,2019-01-01 18:00:00,2019-01-01 18:47:00,10 days,2017-08-02 18:00:00,2017-08-02 18:47:00,1.0
245,2017-08-12 18:47:00,,,15.0,Wet,,,,2017-08-12 19:02:00,2017-08-12,2017-08-12,2019-01-01 18:47:00,2019-01-01 19:02:00,10 days,2017-08-02 18:47:00,2017-08-02 19:02:00,1.0
246,2017-08-12 18:53:00,3.0,22.0,25.0,Nursing,,,,2017-08-12 19:18:00,2017-08-12,2017-08-12,2019-01-01 18:53:00,2019-01-01 19:18:00,10 days,2017-08-02 18:53:00,2017-08-02 19:18:00,1.0
247,2017-08-12 19:20:00,,,101.0,Sleep,,,,2017-08-12 21:01:00,2017-08-12,2017-08-12,2019-01-01 19:20:00,2019-01-01 21:01:00,10 days,2017-08-02 19:20:00,2017-08-02 21:01:00,1.0
248,2017-08-12 21:15:00,,,15.0,BottleFormula,183.0,5.0,3.0,2017-08-12 21:30:00,2017-08-12,2017-08-12,2019-01-01 21:15:00,2019-01-01 21:30:00,10 days,2017-08-02 21:15:00,2017-08-02 21:30:00,1.0
249,2017-08-12 21:32:00,,,15.0,Wet,,,,2017-08-12 21:47:00,2017-08-12,2017-08-12,2019-01-01 21:32:00,2019-01-01 21:47:00,10 days,2017-08-02 21:32:00,2017-08-02 21:47:00,1.0
250,2017-08-12 21:45:00,,,150.0,Sleep,,,,2017-08-13 00:15:00,2017-08-12,2017-08-12,2019-01-01 21:45:00,2019-01-01 00:15:00,10 days,2017-08-02 21:45:00,2017-08-03 00:00:00,1.0
251,,,,,Sleep,,,,,,2017-08-13,,,,2017-08-02 00:00:00,2017-08-02 00:15:00,
252,2017-08-13 00:18:00,20.0,24.0,44.0,Nursing,,,,2017-08-13 01:02:00,2017-08-13,2017-08-13,2019-01-01 00:18:00,2019-01-01 01:02:00,11 days,2017-08-02 00:18:00,2017-08-02 01:02:00,1.0
253,2017-08-13 01:06:00,,,120.0,Sleep,,,,2017-08-13 03:06:00,2017-08-13,2017-08-13,2019-01-01 01:06:00,2019-01-01 03:06:00,11 days,2017-08-02 01:06:00,2017-08-02 03:06:00,1.0
254,2017-08-13 03:08:00,,,15.0,Wet,,,,2017-08-13 03:23:00,2017-08-13,2017-08-13,2019-01-01 03:08:00,2019-01-01 03:23:00,11 days,2017-08-02 03:08:00,2017-08-02 03:23:00,1.0
255,2017-08-13 03:09:00,15.0,27.0,42.0,Nursing,,,,2017-08-13 03:51:00,2017-08-13,2017-08-13,2019-01-01 03:09:00,2019-01-01 03:51:00,11 days,2017-08-02 03:09:00,2017-08-02 03:51:00,1.0
256,2017-08-13 04:09:00,,,84.0,Sleep,,,,2017-08-13 05:33:00,2017-08-13,2017-08-13,2019-01-01 04:09:00,2019-01-01 05:33:00,11 days,2017-08-02 04:09:00,2017-08-02 05:33:00,1.0
257,2017-08-13 05:33:00,24.0,25.0,49.0,Nursing,,,,2017-08-13 06:22:00,2017-08-13,2017-08-13,2019-01-01 05:33:00,2019-01-01 06:22:00,11 days,2017-08-02 05:33:00,2017-08-02 06:22:00,1.0
258,2017-08-13 05:34:00,,,15.0,Wet,,,,2017-08-13 05:49:00,2017-08-13,2017-08-13,2019-01-01 05:34:00,2019-01-01 05:49:00,11 days,2017-08-02 05:34:00,2017-08-02 05:49:00,1.0
259,2017-08-13 06:37:00,,,15.0,BottlePumped,,,,2017-08-13 06:52:00,2017-08-13,2017-08-13,2019-01-01 06:37:00,2019-01-01 06:52:00,11 days,2017-08-02 06:37:00,2017-08-02 06:52:00,1.0
260,2017-08-13 07:32:00,,,72.0,Sleep,,,,2017-08-13 08:44:00,2017-08-13,2017-08-13,2019-01-01 07:32:00,2019-01-01 08:44:00,11 days,2017-08-02 07:32:00,2017-08-02 08:44:00,1.0
261,2017-08-13 08:45:00,,,15.0,BottleFormula,,,,2017-08-13 09:00:00,2017-08-13,2017-08-13,2019-01-01 08:45:00,2019-01-01 09:00:00,11 days,2017-08-02 08:45:00,2017-08-02 09:00:00,1.0
262,2017-08-13 09:17:00,,,15.0,Wet,,,,2017-08-13 09:32:00,2017-08-13,2017-08-13,2019-01-01 09:17:00,2019-01-01 09:32:00,11 days,2017-08-02 09:17:00,2017-08-02 09:32:00,1.0
263,2017-08-13 10:15:00,,,28.0,Sleep,,,,2017-08-13 10:43:00,2017-08-13,2017-08-13,2019-01-01 10:15:00,2019-01-01 10:43:00,11 days,2017-08-02 10:15:00,2017-08-02 10:43:00,1.0
264,2017-08-13 10:43:00,,,15.0,Wet,,,,2017-08-13 10:58:00,2017-08-13,2017-08-13,2019-01-01 10:43:00,2019-01-01 10:58:00,11 days,2017-08-02 10:43:00,2017-08-02 10:58:00,1.0
265,2017-08-13 10:45:00,16.0,23.0,39.0,Nursing,,,,2017-08-13 11:24:00,2017-08-13,2017-08-13,2019-01-01 10:45:00,2019-01-01 11:24:00,11 days,2017-08-02 10:45:00,2017-08-02 11:24:00,1.0
266,2017-08-13 12:00:00,,,15.0,Wet,,,,2017-08-13 12:15:00,2017-08-13,2017-08-13,2019-01-01 12:00:00,2019-01-01 12:15:00,11 days,2017-08-02 12:00:00,2017-08-02 12:15:00,1.0
267,2017-08-13 12:05:00,,,15.0,BottlePumped,,,,2017-08-13 12:20:00,2017-08-13,2017-08-13,2019-01-01 12:05:00,2019-01-01 12:20:00,11 days,2017-08-02 12:05:00,2017-08-02 12:20:00,1.0
268,2017-08-13 12:29:00,,,15.0,Wet,,,,2017-08-13 12:44:00,2017-08-13,2017-08-13,2019-01-01 12:29:00,2019-01-01 12:44:00,11 days,2017-08-02 12:29:00,2017-08-02 12:44:00,1.0
269,2017-08-13 12:40:00,42.0,11.0,53.0,Nursing,,,,2017-08-13 13:33:00,2017-08-13,2017-08-13,2019-01-01 12:40:00,2019-01-01 13:33:00,11 days,2017-08-02 12:40:00,2017-08-02 13:33:00,1.0
270,2017-08-13 13:53:00,,,15.0,BottlePumped,,,,2017-08-13 14:08:00,2017-08-13,2017-08-13,2019-01-01 13:53:00,2019-01-01 14:08:00,11 days,2017-08-02 13:53:00,2017-08-02 14:08:00,1.0
271,2017-08-13 14:00:00,,,15.0,Wet,,,,2017-08-13 14:15:00,2017-08-13,2017-08-13,2019-01-01 14:00:00,2019-01-01 14:15:00,11 days,2017-08-02 14:00:00,2017-08-02 14:15:00,1.0
272,2017-08-13 15:12:00,,,15.0,BottleFormula,,,,2017-08-13 15:27:00,2017-08-13,2017-08-13,2019-01-01 15:12:00,2019-01-01 15:27:00,11 days,2017-08-02 15:12:00,2017-08-02 15:27:00,1.0
273,2017-08-13 15:40:00,,,15.0,Dirty,,,,2017-08-13 15:55:00,2017-08-13,2017-08-13,2019-01-01 15:40:00,2019-01-01 15:55:00,11 days,2017-08-02 15:40:00,2017-08-02 15:55:00,1.0
274,2017-08-13 16:05:00,,,70.0,Sleep,,,,2017-08-13 17:15:00,2017-08-13,2017-08-13,2019-01-01 16:05:00,2019-01-01 17:15:00,11 days,2017-08-02 16:05:00,2017-08-02 17:15:00,1.0
275,2017-08-13 17:15:00,,,15.0,BottlePumped,,,,2017-08-13 17:30:00,2017-08-13,2017-08-13,2019-01-01 17:15:00,2019-01-01 17:30:00,11 days,2017-08-02 17:15:00,2017-08-02 17:30:00,1.0
276,2017-08-13 17:45:00,,,121.0,Sleep,,,,2017-08-13 19:46:00,2017-08-13,2017-08-13,2019-01-01 17:45:00,2019-01-01 19:46:00,11 days,2017-08-02 17:45:00,2017-08-02 19:46:00,1.0
277,2017-08-13 19:46:00,,,15.0,Wet,,,,2017-08-13 20:01:00,2017-08-13,2017-08-13,2019-01-01 19:46:00,2019-01-01 20:01:00,11 days,2017-08-02 19:46:00,2017-08-02 20:01:00,1.0
278,2017-08-13 19:50:00,15.0,27.0,42.0,Nursing,,,,2017-08-13 20:32:00,2017-08-13,2017-08-13,2019-01-01 19:50:00,2019-01-01 20:32:00,11 days,2017-08-02 19:50:00,2017-08-02 20:32:00,1.0
279,2017-08-13 21:54:00,,,15.0,BottlePumped,,,,2017-08-13 22:09:00,2017-08-13,2017-08-13,2019-01-01 21:54:00,2019-01-01 22:09:00,11 days,2017-08-02 21:54:00,2017-08-02 22:09:00,1.0
280,2017-08-13 22:00:00,,,15.0,Wet,,,,2017-08-13 22:15:00,2017-08-13,2017-08-13,2019-01-01 22:00:00,2019-01-01 22:15:00,11 days,2017-08-02 22:00:00,2017-08-02 22:15:00,1.0
281,2017-08-13 22:35:00,,,15.0,BottlePumped,,,,2017-08-13 22:50:00,2017-08-13,2017-08-13,2019-01-01 22:35:00,2019-01-01 22:50:00,11 days,2017-08-02 22:35:00,2017-08-02 22:50:00,1.0
282,2017-08-13 22:47:00,,,97.0,Sleep,,,,2017-08-14 00:24:00,2017-08-13,2017-08-13,2019-01-01 22:47:00,2019-01-01 00:24:00,11 days,2017-08-02 22:47:00,2017-08-03 00:00:00,1.0
283,,,,,Sleep,,,,,,2017-08-14,,,,2017-08-02 00:00:00,2017-08-02 00:24:00,
284,2017-08-14 00:25:00,,,15.0,Wet,,,,2017-08-14 00:40:00,2017-08-14,2017-08-14,2019-01-01 00:25:00,2019-01-01 00:40:00,12 days,2017-08-02 00:25:00,2017-08-02 00:40:00,1.0
285,2017-08-14 00:30:00,26.0,17.0,43.0,Nursing,195.0,6.0,2.0,2017-08-14 01:13:00,2017-08-14,2017-08-14,2019-01-01 00:30:00,2019-01-01 01:13:00,12 days,2017-08-02 00:30:00,2017-08-02 01:13:00,1.0
286,2017-08-14 01:20:00,,,145.0,Sleep,,,,2017-08-14 03:45:00,2017-08-14,2017-08-14,2019-01-01 01:20:00,2019-01-01 03:45:00,12 days,2017-08-02 01:20:00,2017-08-02 03:45:00,1.0
287,2017-08-14 03:45:00,,,15.0,BottlePumped,,,,2017-08-14 04:00:00,2017-08-14,2017-08-14,2019-01-01 03:45:00,2019-01-01 04:00:00,12 days,2017-08-02 03:45:00,2017-08-02 04:00:00,1.0
288,2017-08-14 04:08:00,,,15.0,Wet,,,,2017-08-14 04:23:00,2017-08-14,2017-08-14,2019-01-01 04:08:00,2019-01-01 04:23:00,12 days,2017-08-02 04:08:00,2017-08-02 04:23:00,1.0
289,2017-08-14 04:32:00,,,115.0,Sleep,,,,2017-08-14 06:27:00,2017-08-14,2017-08-14,2019-01-01 04:32:00,2019-01-01 06:27:00,12 days,2017-08-02 04:32:00,2017-08-02 06:27:00,1.0
290,2017-08-14 06:28:00,,,15.0,Wet,,,,2017-08-14 06:43:00,2017-08-14,2017-08-14,2019-01-01 06:28:00,2019-01-01 06:43:00,12 days,2017-08-02 06:28:00,2017-08-02 06:43:00,1.0
291,2017-08-14 06:32:00,32.0,25.0,57.0,Nursing,,,,2017-08-14 07:29:00,2017-08-14,2017-08-14,2019-01-01 06:32:00,2019-01-01 07:29:00,12 days,2017-08-02 06:32:00,2017-08-02 07:29:00,1.0
292,2017-08-14 07:42:00,,,63.0,Sleep,,,,2017-08-14 08:45:00,2017-08-14,2017-08-14,2019-01-01 07:42:00,2019-01-01 08:45:00,12 days,2017-08-02 07:42:00,2017-08-02 08:45:00,1.0
293,2017-08-14 08:47:00,28.0,25.0,53.0,Nursing,,,,2017-08-14 09:40:00,2017-08-14,2017-08-14,2019-01-01 08:47:00,2019-01-01 09:40:00,12 days,2017-08-02 08:47:00,2017-08-02 09:40:00,1.0
294,2017-08-14 08:47:00,,,15.0,Wet,,,,2017-08-14 09:02:00,2017-08-14,2017-08-14,2019-01-01 08:47:00,2019-01-01 09:02:00,12 days,2017-08-02 08:47:00,2017-08-02 09:02:00,1.0
295,2017-08-14 10:12:00,,,15.0,Wet,,,,2017-08-14 10:27:00,2017-08-14,2017-08-14,2019-01-01 10:12:00,2019-01-01 10:27:00,12 days,2017-08-02 10:12:00,2017-08-02 10:27:00,1.0
296,2017-08-14 10:30:00,,,15.0,BottlePumped,,,,2017-08-14 10:45:00,2017-08-14,2017-08-14,2019-01-01 10:30:00,2019-01-01 10:45:00,12 days,2017-08-02 10:30:00,2017-08-02 10:45:00,1.0
297,2017-08-14 11:00:00,,,15.0,Wet,,,,2017-08-14 11:15:00,2017-08-14,2017-08-14,2019-01-01 11:00:00,2019-01-01 11:15:00,12 days,2017-08-02 11:00:00,2017-08-02 11:15:00,1.0
298,2017-08-14 12:07:00,,,15.0,Wet,,,,2017-08-14 12:22:00,2017-08-14,2017-08-14,2019-01-01 12:07:00,2019-01-01 12:22:00,12 days,2017-08-02 12:07:00,2017-08-02 12:22:00,1.0
299,2017-08-14 12:14:00,26.0,18.0,44.0,Nursing,,,,2017-08-14 12:58:00,2017-08-14,2017-08-14,2019-01-01 12:14:00,2019-01-01 12:58:00,12 days,2017-08-02 12:14:00,2017-08-02 12:58:00,1.0
300,2017-08-14 13:04:00,,,14.0,Sleep,,,,2017-08-14 13:18:00,2017-08-14,2017-08-14,2019-01-01 13:04:00,2019-01-01 13:18:00,12 days,2017-08-02 13:04:00,2017-08-02 13:18:00,1.0
301,2017-08-14 13:25:00,,,15.0,Wet,,,,2017-08-14 13:40:00,2017-08-14,2017-08-14,2019-01-01 13:25:00,2019-01-01 13:40:00,12 days,2017-08-02 13:25:00,2017-08-02 13:40:00,1.0
302,2017-08-14 13:43:00,23.0,1.0,24.0,Nursing,,,,2017-08-14 14:07:00,2017-08-14,2017-08-14,2019-01-01 13:43:00,2019-01-01 14:07:00,12 days,2017-08-02 13:43:00,2017-08-02 14:07:00,1.0
303,2017-08-14 14:20:00,,,15.0,Wet,,,,2017-08-14 14:35:00,2017-08-14,2017-08-14,2019-01-01 14:20:00,2019-01-01 14:35:00,12 days,2017-08-02 14:20:00,2017-08-02 14:35:00,1.0
304,2017-08-14 14:30:00,,,15.0,BottlePumped,,,,2017-08-14 14:45:00,2017-08-14,2017-08-14,2019-01-01 14:30:00,2019-01-01 14:45:00,12 days,2017-08-02 14:30:00,2017-08-02 14:45:00,1.0
305,2017-08-14 15:35:00,,,15.0,Wet,,,,2017-08-14 15:50:00,2017-08-14,2017-08-14,2019-01-01 15:35:00,2019-01-01 15:50:00,12 days,2017-08-02 15:35:00,2017-08-02 15:50:00,1.0
306,2017-08-14 16:37:00,,,15.0,Wet,,,,2017-08-14 16:52:00,2017-08-14,2017-08-14,2019-01-01 16:37:00,2019-01-01 16:52:00,12 days,2017-08-02 16:37:00,2017-08-02 16:52:00,1.0
307,2017-08-14 16:40:00,18.0,19.0,37.0,Nursing,,,,2017-08-14 17:17:00,2017-08-14,2017-08-14,2019-01-01 16:40:00,2019-01-01 17:17:00,12 days,2017-08-02 16:40:00,2017-08-02 17:17:00,1.0
308,2017-08-14 17:15:00,,,15.0,Wet,,,,2017-08-14 17:30:00,2017-08-14,2017-08-14,2019-01-01 17:15:00,2019-01-01 17:30:00,12 days,2017-08-02 17:15:00,2017-08-02 17:30:00,1.0
309,2017-08-14 17:30:00,,,85.0,Sleep,,,,2017-08-14 18:55:00,2017-08-14,2017-08-14,2019-01-01 17:30:00,2019-01-01 18:55:00,12 days,2017-08-02 17:30:00,2017-08-02 18:55:00,1.0
310,2017-08-14 19:01:00,30.0,20.0,50.0,Nursing,,,,2017-08-14 19:51:00,2017-08-14,2017-08-14,2019-01-01 19:01:00,2019-01-01 19:51:00,12 days,2017-08-02 19:01:00,2017-08-02 19:51:00,1.0
311,2017-08-14 20:28:00,,,15.0,Wet,,,,2017-08-14 20:43:00,2017-08-14,2017-08-14,2019-01-01 20:28:00,2019-01-01 20:43:00,12 days,2017-08-02 20:28:00,2017-08-02 20:43:00,1.0
312,2017-08-14 21:15:00,,,15.0,BottlePumped,,,,2017-08-14 21:30:00,2017-08-14,2017-08-14,2019-01-01 21:15:00,2019-01-01 21:30:00,12 days,2017-08-02 21:15:00,2017-08-02 21:30:00,1.0
313,2017-08-14 21:40:00,,,15.0,Wet,,,,2017-08-14 21:55:00,2017-08-14,2017-08-14,2019-01-01 21:40:00,2019-01-01 21:55:00,12 days,2017-08-02 21:40:00,2017-08-02 21:55:00,1.0
314,2017-08-14 22:00:00,,,130.0,Sleep,,,,2017-08-15 00:10:00,2017-08-14,2017-08-14,2019-01-01 22:00:00,2019-01-01 00:10:00,12 days,2017-08-02 22:00:00,2017-08-03 00:10:00,1.0
315,2017-08-15 00:09:00,,,15.0,Wet,,,,2017-08-15 00:24:00,2017-08-15,2017-08-15,2019-01-01 00:09:00,2019-01-01 00:24:00,13 days,2017-08-02 00:09:00,2017-08-02 00:24:00,1.0
316,2017-08-15 00:16:00,31.0,26.0,57.0,Nursing,189.0,5.0,2.0,2017-08-15 01:13:00,2017-08-15,2017-08-15,2019-01-01 00:16:00,2019-01-01 01:13:00,13 days,2017-08-02 00:16:00,2017-08-02 01:13:00,1.0
317,2017-08-15 00:47:00,,,15.0,Wet,,,,2017-08-15 01:02:00,2017-08-15,2017-08-15,2019-01-01 00:47:00,2019-01-01 01:02:00,13 days,2017-08-02 00:47:00,2017-08-02 01:02:00,1.0
318,2017-08-15 01:26:00,,,108.0,Sleep,,,,2017-08-15 03:14:00,2017-08-15,2017-08-15,2019-01-01 01:26:00,2019-01-01 03:14:00,13 days,2017-08-02 01:26:00,2017-08-02 03:14:00,1.0
319,2017-08-15 03:25:00,27.0,15.0,42.0,Nursing,,,,2017-08-15 04:07:00,2017-08-15,2017-08-15,2019-01-01 03:25:00,2019-01-01 04:07:00,13 days,2017-08-02 03:25:00,2017-08-02 04:07:00,1.0
320,2017-08-15 04:04:00,,,15.0,Wet,,,,2017-08-15 04:19:00,2017-08-15,2017-08-15,2019-01-01 04:04:00,2019-01-01 04:19:00,13 days,2017-08-02 04:04:00,2017-08-02 04:19:00,1.0
321,2017-08-15 04:24:00,,,121.0,Sleep,,,,2017-08-15 06:25:00,2017-08-15,2017-08-15,2019-01-01 04:24:00,2019-01-01 06:25:00,13 days,2017-08-02 04:24:00,2017-08-02 06:25:00,1.0
322,2017-08-15 06:33:00,19.0,21.0,40.0,Nursing,,,,2017-08-15 07:13:00,2017-08-15,2017-08-15,2019-01-01 06:33:00,2019-01-01 07:13:00,13 days,2017-08-02 06:33:00,2017-08-02 07:13:00,1.0
323,2017-08-15 07:01:00,,,15.0,Wet,,,,2017-08-15 07:16:00,2017-08-15,2017-08-15,2019-01-01 07:01:00,2019-01-01 07:16:00,13 days,2017-08-02 07:01:00,2017-08-02 07:16:00,1.0
324,2017-08-15 07:26:00,,,59.0,Sleep,,,,2017-08-15 08:25:00,2017-08-15,2017-08-15,2019-01-01 07:26:00,2019-01-01 08:25:00,13 days,2017-08-02 07:26:00,2017-08-02 08:25:00,1.0
325,2017-08-15 08:28:00,23.0,22.0,45.0,Nursing,,,,2017-08-15 09:13:00,2017-08-15,2017-08-15,2019-01-01 08:28:00,2019-01-01 09:13:00,13 days,2017-08-02 08:28:00,2017-08-02 09:13:00,1.0
326,2017-08-15 09:11:00,,,15.0,Wet,,,,2017-08-15 09:26:00,2017-08-15,2017-08-15,2019-01-01 09:11:00,2019-01-01 09:26:00,13 days,2017-08-02 09:11:00,2017-08-02 09:26:00,1.0
327,2017-08-15 10:07:00,,,15.0,Wet,,,,2017-08-15 10:22:00,2017-08-15,2017-08-15,2019-01-01 10:07:00,2019-01-01 10:22:00,13 days,2017-08-02 10:07:00,2017-08-02 10:22:00,1.0
328,2017-08-15 10:31:00,26.0,23.0,49.0,Nursing,,,,2017-08-15 11:20:00,2017-08-15,2017-08-15,2019-01-01 10:31:00,2019-01-01 11:20:00,13 days,2017-08-02 10:31:00,2017-08-02 11:20:00,1.0
329,2017-08-15 11:41:00,,,15.0,Wet,,,,2017-08-15 11:56:00,2017-08-15,2017-08-15,2019-01-01 11:41:00,2019-01-01 11:56:00,13 days,2017-08-02 11:41:00,2017-08-02 11:56:00,1.0
330,2017-08-15 11:55:00,,,30.0,Sleep,,,,2017-08-15 12:25:00,2017-08-15,2017-08-15,2019-01-01 11:55:00,2019-01-01 12:25:00,13 days,2017-08-02 11:55:00,2017-08-02 12:25:00,1.0
331,2017-08-15 12:24:00,30.0,21.0,51.0,Nursing,,,,2017-08-15 13:15:00,2017-08-15,2017-08-15,2019-01-01 12:24:00,2019-01-01 13:15:00,13 days,2017-08-02 12:24:00,2017-08-02 13:15:00,1.0
332,2017-08-15 13:40:00,,,15.0,Wet,,,,2017-08-15 13:55:00,2017-08-15,2017-08-15,2019-01-01 13:40:00,2019-01-01 13:55:00,13 days,2017-08-02 13:40:00,2017-08-02 13:55:00,1.0
333,2017-08-15 14:00:00,,,19.0,Sleep,,,,2017-08-15 14:19:00,2017-08-15,2017-08-15,2019-01-01 14:00:00,2019-01-01 14:19:00,13 days,2017-08-02 14:00:00,2017-08-02 14:19:00,1.0
334,2017-08-15 14:19:00,0.0,24.0,24.0,Nursing,,,,2017-08-15 14:43:00,2017-08-15,2017-08-15,2019-01-01 14:19:00,2019-01-01 14:43:00,13 days,2017-08-02 14:19:00,2017-08-02 14:43:00,1.0
335,2017-08-15 14:51:00,,,100.0,Sleep,,,,2017-08-15 16:31:00,2017-08-15,2017-08-15,2019-01-01 14:51:00,2019-01-01 16:31:00,13 days,2017-08-02 14:51:00,2017-08-02 16:31:00,1.0
336,2017-08-15 16:35:00,26.0,13.0,39.0,Nursing,,,,2017-08-15 17:14:00,2017-08-15,2017-08-15,2019-01-01 16:35:00,2019-01-01 17:14:00,13 days,2017-08-02 16:35:00,2017-08-02 17:14:00,1.0
337,2017-08-15 18:23:00,21.0,25.0,46.0,Nursing,,,,2017-08-15 19:09:00,2017-08-15,2017-08-15,2019-01-01 18:23:00,2019-01-01 19:09:00,13 days,2017-08-02 18:23:00,2017-08-02 19:09:00,1.0
338,2017-08-15 19:23:00,,,70.0,Sleep,,,,2017-08-15 20:33:00,2017-08-15,2017-08-15,2019-01-01 19:23:00,2019-01-01 20:33:00,13 days,2017-08-02 19:23:00,2017-08-02 20:33:00,1.0
339,2017-08-15 20:35:00,24.0,22.0,46.0,Nursing,123.0,2.0,1.0,2017-08-15 21:21:00,2017-08-15,2017-08-15,2019-01-01 20:35:00,2019-01-01 21:21:00,13 days,2017-08-02 20:35:00,2017-08-02 21:21:00,1.0
340,2017-08-15 21:13:00,,,15.0,Wet,,,,2017-08-15 21:28:00,2017-08-15,2017-08-15,2019-01-01 21:13:00,2019-01-01 21:28:00,13 days,2017-08-02 21:13:00,2017-08-02 21:28:00,1.0
341,2017-08-15 22:38:00,29.0,36.0,65.0,Nursing,,,,2017-08-15 23:43:00,2017-08-15,2017-08-15,2019-01-01 22:38:00,2019-01-01 23:43:00,13 days,2017-08-02 22:38:00,2017-08-02 23:43:00,1.0
342,2017-08-15 23:57:00,,,47.0,Sleep,,,,2017-08-16 00:44:00,2017-08-15,2017-08-15,2019-01-01 23:57:00,2019-01-01 00:44:00,13 days,2017-08-02 23:57:00,2017-08-03 00:00:00,1.0
343,,,,,Sleep,,,,,,2017-08-15,,,,2017-08-02 00:00:00,2017-08-02 00:44:00,
344,2017-08-15 23:58:00,,,1.0,Sleep,,,,2017-08-15 23:59:00,2017-08-15,2017-08-15,2019-01-01 23:58:00,2019-01-01 23:59:00,13 days,2017-08-02 23:58:00,2017-08-02 23:59:00,1.0
